example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version,completion
telecom-0179,telecom,What services does the RLC expect from the lower layer MAC?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The Radio Link Control (RLC) layer expects the Medium Access Control (MAC) layer to provide it with data blocks, including those for physical layer (PHY) transmission and scheduling. The MAC is responsible for aggregating data, performing necessary scheduling decisions, and ensuring that the RLC layer receives data in a timely and reliable manner for its own processing and transmission."
telecom-0180,telecom,What are the minimum ACS requirements for User Equipment (UE) as specified in the 3GPP document?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"3GPP does not specify minimum ACS (Authentication and Key Agreement) requirements for User Equipment (UE) in a single document. Instead, ACS requirements are defined in 3GPP TS 33.501 (Security Architecture) and related specifications. These documents outline the security framework, but detailed ACS implementation specifics for UE are primarily covered in 3GPP TS 33.501 and 3GPP TS 33.502. If you need further details on a specific procedure or parameter, please clarify."
telecom-0181,telecom,What criteria are used to determine if the equipment meets the requirements for radiated emission measurements?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"Radiated emission measurements are performed in accordance with 3GPP TS 38.211, specifically the measurement procedure outlined in Annex A, Section 5.2. Equipment is considered compliant if its radiated emissions are within the specified limits for each frequency band, defined by the relevant emission bands in the standard. Measurements are conducted in a controlled environment using standardized test equipment, and the results are compared against the thresholds set forth in the standard."
telecom-0182,telecom,What are the characteristics and constraints of the AMF UE NGAP ID as defined in the 3GPP specifications?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The AMF UE NGAP ID is a unique identifier assigned by the AMF to a UE for NGAP signaling purposes. It is defined in 3GPP TS 23.501, Section 5.2.1, and has the following characteristics and constraints: it is a 32-bit unsigned integer, with a range from 0 to 4,294,967,295, and must be unique within the AMF. The AMF must ensure that this ID is not reused for a different UE during the lifetime of that UE's registration."
telecom-0183,telecom,What is the significance of the minimum guardband in configuring UE channel bandwidth and SCS?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The minimum guardband ensures adequate separation between adjacent frequency channels to prevent interference and maintain signal integrity, particularly in high-density deployments. In 3GPP TS 38.101, Section 6.2.2, the guardband is specified for different UE channel bandwidths and subcarrier spacing (SCS) configurations. It must be considered when defining the channel bandwidth and SCS to avoid spectral overlap and to support efficient spectrum utilization."
telecom-0184,telecom,How does the gNB-DU Configuration Update procedure interact with the System Information Delivery procedure?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The gNB-DU Configuration Update and System Information Delivery procedures are closely linked in 3GPP NR. The gNB-DU Configuration Update procedure allows the AMF or SMF to modify DU-level configuration parameters, which may necessitate a retransmission or update of System Information (SI) to UE. This interaction ensures that any changes to the DU configuration, such as beamforming or transmission parameters, are reflected in the SI messages delivered to UEs, maintaining synchronization and proper operation of the network. This process is defined in 3GPP TS 38.331, specifically in Section 7.3.1, on page 31.

**Key reference:** 3GPP TS 38.331, Section 7.3.1."
telecom-0185,telecom,How is the indication interval for layer 1 evaluations defined in the context of RLM-RS resources?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The indication interval for layer 1 evaluations related to RLM-RS resources is defined in **3GPP TS 38.101**, specifically in **Section 5.4.1**. It specifies the minimum time interval between successive RLM-RS evaluations, which is typically set to **1 millisecond** in most standard configurations. This interval ensures sufficient time for the physical layer to complete its measurements and signaling activities before a new evaluation is initiated."
telecom-0186,telecom,How are the reference-signal sequences for SS/PBCH blocks defined in relation to the maximum number of candidate blocks?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The reference signal sequences for SS/PBCH blocks are defined in 3GPP TS 38.211, Section 7.2.2. The maximum number of candidate SS/PBCH blocks is determined by the number of SS/PBCH block candidates per slot, which is limited to 16 by the 3GPP specification. The reference signal sequences are generated based on the SS/PBCH block index and are orthogonal to each other to avoid interference between blocks."
telecom-0187,telecom,What steps must the UE follow to modify a PDU session from EPS to an MA PDU session?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"The UE must initiate a PDU session modification procedure to change from an EPS to an MA (Multi-access) PDU session. This involves sending a PDU Session Modification Request to the AMF, which then forwards the request to the SMF. The SMF processes the request, updates the session information, and signals the UE to update its session parameters. The full procedure is defined in 3GPP TS 23.501, Section 5.3.4.1.

Note: The UE does not directly modify the session; it only initiates the request to the network. The actual modification is performed by the network elements."
telecom-0188,telecom,What are the main enhancements investigated for the FR2 test methodology regarding DL and UL power?,False,,train,3gpp_5g_nr_qa_featherless,washington+featherless,v4-telecom-domain,"In FR2 (Frequency Range 2), the main enhancements for DL and UL power focus on optimizing link budget and coverage. The 3GPP TS 38.101 specifies that DL power is increased by adjusting the power control mechanism to compensate for higher path loss in FR2. For UL, power control algorithms are enhanced to handle larger propagation losses and maintain link quality, as outlined in 3GPP TS 38.101, Section 5.4.1. These enhancements help ensure reliable communication in FR2 bands."
