example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version
brick3-0208,finance,What fees apply when splitting a salary payment?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0209,finance,How does currency devaluation affect my dollar account during economic downturns?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0210,finance,How is the tax loss carryforward tax shield calculated for real estate investment trusts?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0211,finance,How do I withdraw cash from an insurance policy using SWIFT transfer?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0212,finance,How is the intangible asset amortization tax shield calculated for real estate investment trusts?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0213,finance,How long does a PesaLink transfer take to reflect in my dollar account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0214,finance,What steps should I follow to transfer ownership of sovereign bonds safely?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0215,finance,How do R&D tax credits reduce corporate income tax liabilities?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0216,finance,What is the impact of cross-border withholding tax treaties on corporate net interest margin tax shields?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0217,finance,What fees apply when transferring insurance premiums?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0218,finance,What documents do I need to consolidate a bank account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0219,finance,What documents do I need to register a bank account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0220,finance,How does currency devaluation affect my current account during fiscal quarters?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0221,finance,How does excise duty adjustment affect my money market account during the financial year-end?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0222,finance,Explain the charges for mobile banking on an insurance app.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0223,finance,Is it possible to register for eCitizen payments as a minor without a bank account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0224,finance,How do commercial real estate investors utilize accelerated cost recovery tax shields?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0225,finance,How do I collateralize a treasury bond using PesaLink?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0226,finance,How do I pay for goods with an escrow account using M-Pesa?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0227,finance,Explain the charges for trade finance facilities on an insurance app.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0228,finance,How does yield curve inversion affect my fixed deposit during fiscal quarters?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0229,finance,How does withholding tax affect my current account during harvest seasons?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0230,finance,How does excise duty adjustment affect my savings account during harvest seasons?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0231,finance,What is the present value of a depreciation tax shield using MACRS double declining balance?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0232,finance,How is forex spread charged when converting KES to USD at a bureau?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0233,finance,What steps should I follow to rebalance treasury bills safely?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0234,finance,How do I hedge risk on a unit trust fund using a bank app?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0235,finance,How does excise duty adjustment affect my fixed deposit during holiday shopping peaks?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0236,finance,Explain the difference between M-Shwari and Fuliza loan charges.,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0237,finance,What documents do I need to restructure a HELB account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0238,finance,How do I borrow against a unit trust fund using a forex bureau?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0239,finance,What is the impact of cross-border withholding tax treaties on corporate free cash flow to firm tax shields?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0240,finance,What is the procedure for claiming dividend payments from NSE listed shares?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-0241,finance,How do I withdraw cash from commercial paper using a bank app?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0242,finance,What documents do I need to consolidate a HELB account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0243,finance,What steps should I follow to rebalance commercial paper safely?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0244,finance,What steps should I follow to liquidate treasury bills safely?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0245,finance,How does yield curve inversion affect my money market account during economic downturns?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0246,finance,Is it possible to buy treasury bills with a passport without a bank account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0247,finance,How does excise duty adjustment affect my current account during economic downturns?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0248,finance,How do I withdraw cash from a SACCO account using SWIFT transfer?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0249,finance,What documents do I need to audit a mobile money line?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0250,finance,How long does a clearing house settlement take to reflect in my CDS investment account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0251,finance,Explain the charges for overdraft facilities on a fintech app.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0252,finance,What fees apply when securitizing bond coupon payments?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0253,finance,What steps should I follow to liquidate offshore equities safely?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0254,finance,How does yield curve inversion affect my cooperative account during economic downturns?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0255,finance,How does withholding tax affect my CDS investment account during harvest seasons?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0256,finance,What fees apply when securitizing a B2C payment?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0257,finance,Is it possible to get a loan as a minor without a bank account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0258,finance,What fees apply when depositing a dividend?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0259,finance,Is it possible to get a loan as a non-resident without a bank account?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0260,finance,How long does a PesaLink transfer take to reflect in my fixed deposit?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-0261,finance,How is the MACRS depreciation tax shield calculated for multinational subsidiaries?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
